user_id,age,occupation,gender
96359,33,homemaker,M
963597,65,self-employed,F
963598,34,scientist,M
9636,32,other or not specified,M
963602,27,executive/managerial,M
963608,30,college/grad student,M
963614,26,executive/managerial,M
96362,28,college/grad student,M
963620,31,executive/managerial,M
963624,26,self-employed,M
963625,23,sales/marketing,M
963633,26,sales/marketing,M
963646,30,college/grad student,M
963648,33,college/grad student,M
963681,54,executive/managerial,M
963686,27,academic/educator,M
963688,34,sales/marketing,M
963693,30,self-employed,M
963702,30,scientist,M
963709,23,artist,M
963726,18,K-12 student,M
963743,27,other or not specified,M
963758,31,sales/marketing,F
96378,40,sales/marketing,M
963783,33,executive/managerial,M
963797,27,college/grad student,M
963798,34,sales/marketing,M
963806,28,college/grad student,M
963815,25,other or not specified,M
96383,34,college/grad student,F
963834,26,college/grad student,M
963837,40,academic/educator,F
963850,27,executive/managerial,M
963873,34,executive/managerial,M
963874,27,college/grad student,M
963880,30,scientist,M
963895,25,executive/managerial,M
963898,30,scientist,M
9639,25,college/grad student,M
963906,30,executive/managerial,M
96391,26,college/grad student,F
963918,62,retired,F
963934,32,sales/marketing,M
963936,33,retired,M
963939,53,self-employed,M
963947,33,college/grad student,M
963951,23,other or not specified,M
963953,31,sales/marketing,M
963961,29,academic/educator,M
963967,25,executive/managerial,M
963972,29,K-12 student,M
96398,32,executive/managerial,M
963988,29,executive/managerial,M
964005,25,self-employed,M
964029,32,executive/managerial,M
964038,25,self-employed,M
964039,27,sales/marketing,M
964041,11,homemaker,M
964052,48,academic/educator,F
964061,26,college/grad student,F
964062,27,scientist,M
964070,34,K-12 student,M
964078,26,scientist,F
964083,29,college/grad student,M
964084,25,executive/managerial,M
964090,36,sales/marketing,M
964103,33,sales/marketing,M
964104,30,other or not specified,M
964110,26,college/grad student,M
964123,27,scientist,M
964124,30,other or not specified,M
964138,19,sales/marketing,M
964142,18,K-12 student,M
964161,30,programmer,M
96417,25,college/grad student,M
964172,28,sales/marketing,M
964190,66,programmer,M
964191,25,college/grad student,M
964194,59,executive/managerial,M
964196,29,executive/managerial,M
964198,27,college/grad student,F
964201,31,self-employed,M
964213,29,scientist,M
964214,39,writer,M
964217,18,scientist,M
964222,32,other or not specified,M
964224,31,self-employed,M
964227,46,self-employed,F
96423,26,sales/marketing,M
96424,32,scientist,M
964252,32,executive/managerial,M
964262,29,sales/marketing,M
964267,29,sales/marketing,M
96427,33,other or not specified,F
964298,30,self-employed,M
964301,24,college/grad student,M
964306,25,executive/managerial,M
964308,34,executive/managerial,F
96431,30,executive/managerial,M
964312,28,other or not specified,M
96434,32,lawyer,M
964348,25,scientist,M
96435,29,technician/engineer,M
964353,26,other or not specified,M
964372,28,college/grad student,M
964382,42,other or not specified,M
964391,28,self-employed,M
964392,31,scientist,M
964402,18,self-employed,M
964408,29,executive/managerial,M
964417,34,clerical/admin,F
964419,67,academic/educator,F
964422,26,scientist,M
96443,15,K-12 student,M
964430,34,college/grad student,M
964433,58,retired,F
964436,27,other or not specified,M
964438,34,executive/managerial,M
964463,25,executive/managerial,M
964467,27,college/grad student,M
964476,28,college/grad student,M
964479,32,executive/managerial,M
96448,33,executive/managerial,M
964484,32,scientist,F
964513,33,academic/educator,F
964516,14,sales/marketing,M
964521,26,college/grad student,M
964523,31,college/grad student,M
964526,42,academic/educator,M
96453,25,scientist,M
964533,30,executive/managerial,M
964538,18,retired,M
964539,29,clerical/admin,M
96454,33,other or not specified,M
964545,29,other or not specified,M
964555,27,academic/educator,F
96456,18,scientist,M
964564,76,writer,F
964569,32,homemaker,M
964587,25,scientist,M
964596,31,college/grad student,F
964604,31,college/grad student,M
96462,25,self-employed,M
964624,27,writer,M
964631,30,sales/marketing,M
964646,34,college/grad student,M
964648,28,college/grad student,M
964686,30,college/grad student,M
964695,28,college/grad student,M
964697,31,college/grad student,M
964703,28,executive/managerial,M
964705,30,college/grad student,M
964712,37,homemaker,F
964716,29,college/grad student,M
964739,29,executive/managerial,M
964741,32,college/grad student,F
964746,25,college/grad student,M
964760,28,self-employed,M
964761,31,homemaker,M
964763,29,executive/managerial,M
964780,30,college/grad student,M
96479,34,executive/managerial,M
964796,32,scientist,M
964801,72,academic/educator,M
964802,33,programmer,M
964813,30,other or not specified,M
964814,20,college/grad student,M
964828,8,K-12 student,M
964834,41,college/grad student,F
964838,29,college/grad student,M
964844,28,scientist,M
964846,27,self-employed,M
964850,72,academic/educator,M
964855,26,college/grad student,F
964869,31,artist,M
964876,32,college/grad student,M
964880,33,executive/managerial,M
964885,33,executive/managerial,M
964896,28,scientist,M
964910,25,homemaker,F
964915,33,college/grad student,F
964926,21,self-employed,F
964929,30,academic/educator,M
964930,26,scientist,M
964939,27,college/grad student,F
964940,30,sales/marketing,M
964941,30,self-employed,M
964943,33,self-employed,M
964945,28,college/grad student,M
964954,34,lawyer,M
964964,27,executive/managerial,M
964967,27,sales/marketing,M
964974,33,executive/managerial,F
964976,36,academic/educator,M
964977,20,sales/marketing,M
964985,30,college/grad student,M
964994,26,scientist,M
96500,26,college/grad student,M
965007,37,executive/managerial,M
965011,34,K-12 student,M
96502,32,technician/engineer,M
965020,13,K-12 student,M
96504,33,scientist,M
965044,28,self-employed,F
965055,34,executive/managerial,M
965074,25,executive/managerial,M
965076,33,executive/managerial,M
965080,31,college/grad student,M
965082,32,scientist,M
965087,30,college/grad student,M
965094,30,college/grad student,M
9651,28,executive/managerial,M
965117,25,scientist,M
96512,33,academic/educator,F
965123,26,college/grad student,M
965129,26,self-employed,M
965138,28,scientist,M
96514,31,other or not specified,M
965140,31,college/grad student,M
965144,31,executive/managerial,M
965151,27,academic/educator,M
965153,31,executive/managerial,F
965159,18,homemaker,F
96516,30,executive/managerial,M
965161,28,college/grad student,M
965180,25,college/grad student,M
965200,28,executive/managerial,M
965207,20,K-12 student,M
965211,26,doctor/health care,M
965217,28,college/grad student,M
965221,23,scientist,M
965228,29,college/grad student,M
965248,30,scientist,M
965258,31,sales/marketing,M
965273,31,college/grad student,M
965274,25,executive/managerial,M
96528,26,executive/managerial,M
965287,25,tradesman/craftsman,M
965293,33,sales/marketing,M
965296,33,executive/managerial,M
965298,26,self-employed,M
965299,76,executive/managerial,M
965309,33,executive/managerial,M
96531,34,sales/marketing,M
965318,28,scientist,M
965339,27,executive/managerial,M
965344,21,programmer,M
965347,26,other or not specified,M
965356,21,sales/marketing,M
96536,25,executive/managerial,M
965363,33,executive/managerial,M
965367,34,K-12 student,M
965371,26,academic/educator,M
965374,26,college/grad student,M
965379,9,sales/marketing,M
965381,32,sales/marketing,M
965384,33,college/grad student,M
965388,27,college/grad student,M
96539,33,college/grad student,M
965393,25,college/grad student,M
965404,25,executive/managerial,M
965405,34,self-employed,F
965414,33,academic/educator,F
965441,29,college/grad student,F
965442,27,executive/managerial,M
965456,27,self-employed,M
965473,28,college/grad student,M
965474,8,clerical/admin,M
96549,30,other or not specified,M
965522,27,college/grad student,M
965527,18,K-12 student,M
965536,22,sales/marketing,M
96554,32,other or not specified,M
965564,31,scientist,M
96557,26,self-employed,M
965571,33,executive/managerial,M
965582,29,executive/managerial,M
965584,27,college/grad student,F
965589,28,executive/managerial,M
965590,33,executive/managerial,M
965591,82,retired,F
965609,34,other or not specified,M
965627,34,self-employed,F
965629,28,executive/managerial,M
965633,32,executive/managerial,M
965642,32,scientist,M
965664,32,sales/marketing,M
965666,29,executive/managerial,M
96567,32,executive/managerial,F
965687,27,scientist,M
9657,34,self-employed,M
965706,32,other or not specified,M
965708,31,technician/engineer,M
965718,31,college/grad student,F
965723,30,college/grad student,M
965730,33,executive/managerial,M
965731,31,homemaker,M
965739,27,executive/managerial,M
965751,26,executive/managerial,M
965780,19,technician/engineer,M
965784,34,clerical/admin,M
965785,20,college/grad student,M
96579,25,executive/managerial,M
965790,28,scientist,M
965799,32,executive/managerial,M
965809,34,sales/marketing,M
965818,27,college/grad student,M
96582,29,executive/managerial,M
96583,29,sales/marketing,F
965840,33,college/grad student,M
965862,32,college/grad student,F
965871,30,executive/managerial,F
965872,84,executive/managerial,M
965882,32,college/grad student,M
965886,30,sales/marketing,M
965887,21,sales/marketing,M
965893,24,scientist,M
965896,31,college/grad student,M
965897,32,college/grad student,M
96590,20,sales/marketing,M
965915,23,K-12 student,M
965920,32,college/grad student,M
965940,28,sales/marketing,M
965957,26,college/grad student,M
965965,26,executive/managerial,M
965966,33,executive/managerial,M
965974,27,college/grad student,M
965975,25,academic/educator,M
965976,31,clerical/admin,M
965996,27,executive/managerial,M
965999,25,college/grad student,M
966,31,executive/managerial,M
966001,19,scientist,M
966003,26,self-employed,F
966009,26,self-employed,M
966012,26,scientist,M
966013,27,scientist,M
966015,27,technician/engineer,M
966017,34,self-employed,M
966018,32,sales/marketing,M
96602,30,scientist,M
966030,33,sales/marketing,M
966031,25,college/grad student,M
966032,27,other or not specified,F
966034,18,K-12 student,M
966036,27,tradesman/craftsman,M
966042,44,academic/educator,M
966047,32,tradesman/craftsman,M
966049,28,scientist,F
966051,27,self-employed,M
966053,28,self-employed,M
966055,25,scientist,M
966066,19,academic/educator,F
966069,32,executive/managerial,M
966073,31,executive/managerial,M
96608,31,sales/marketing,M
966080,32,college/grad student,M
966091,33,executive/managerial,M
966094,25,college/grad student,M
966097,31,other or not specified,M
966103,31,college/grad student,M
966110,31,college/grad student,M
966119,40,executive/managerial,M
966122,25,college/grad student,M
966125,33,scientist,M
966131,26,scientist,F
966137,18,sales/marketing,M
966148,27,college/grad student,M
966153,33,other or not specified,M
966161,35,executive/managerial,M
966163,37,executive/managerial,M
966168,25,college/grad student,M
96619,34,college/grad student,M
966195,32,sales/marketing,M
96620,28,executive/managerial,M
966201,28,college/grad student,M
966203,28,sales/marketing,M
966206,32,sales/marketing,M
966210,28,college/grad student,F
966219,25,scientist,M
966222,31,college/grad student,M
966224,34,self-employed,M
966228,34,college/grad student,M
966237,28,sales/marketing,M
966240,28,clerical/admin,F
966241,29,executive/managerial,M
966243,34,executive/managerial,M
966246,29,other or not specified,M
966247,29,self-employed,F
966274,31,self-employed,F
966285,26,retired,F
96630,34,sales/marketing,F
966305,28,college/grad student,M
966319,23,sales/marketing,M
966320,29,college/grad student,M
966327,27,college/grad student,M
966333,16,K-12 student,M
966342,29,farmer,M
966343,34,scientist,M
96635,26,executive/managerial,M
966364,31,academic/educator,F
966367,26,scientist,M
966370,43,scientist,M
966375,32,college/grad student,M
966379,32,self-employed,F
966386,34,executive/managerial,M
966393,34,executive/managerial,M
9664,27,scientist,M
966401,33,executive/managerial,M
966402,30,college/grad student,M
966409,30,executive/managerial,M
96641,27,executive/managerial,M
966411,26,college/grad student,F
966413,28,self-employed,M
966414,19,sales/marketing,M
96643,25,college/grad student,M
966431,33,other or not specified,M
966436,26,college/grad student,M
966437,22,tradesman/craftsman,M
966444,33,scientist,M
96645,32,sales/marketing,M
966452,34,self-employed,F
966458,39,sales/marketing,F
966465,27,sales/marketing,M
96647,26,sales/marketing,M
966472,31,college/grad student,M
966481,33,academic/educator,M
966489,32,sales/marketing,M
966510,33,self-employed,M
966514,32,sales/marketing,F
96654,25,college/grad student,M
966543,25,artist,M
966544,32,executive/managerial,M
966549,25,executive/managerial,M
96656,31,self-employed,M
966570,28,college/grad student,F
966573,34,customer service,M
966575,29,technician/engineer,M
966589,25,sales/marketing,M
966591,29,artist,M
966594,29,other or not specified,M
966595,33,college/grad student,M
966605,30,college/grad student,M
966609,34,scientist,M
966622,18,scientist,M
966635,30,college/grad student,F
966663,33,scientist,M
96667,26,executive/managerial,M
966670,28,scientist,M
966678,18,K-12 student,M
966689,32,college/grad student,M
966696,27,college/grad student,F
966711,24,other or not specified,M
966713,29,tradesman/craftsman,M
966720,34,scientist,F
966721,32,executive/managerial,M
966725,27,executive/managerial,M
966732,30,executive/managerial,M
966735,30,executive/managerial,M
966750,29,college/grad student,F
966751,34,other or not specified,F
966759,28,other or not specified,M
966783,32,artist,M
966806,33,homemaker,F
966816,32,scientist,M
966826,32,executive/managerial,M
966829,25,executive/managerial,M
966845,34,college/grad student,F
966849,24,K-12 student,M
966852,31,college/grad student,M
966866,32,college/grad student,M
966876,34,college/grad student,M
966878,26,college/grad student,M
966879,27,executive/managerial,M
966881,31,lawyer,M
96690,26,college/grad student,M
966900,34,tradesman/craftsman,M
966904,26,other or not specified,M
966907,27,college/grad student,F
966937,32,college/grad student,M
966953,31,executive/managerial,M
966965,29,executive/managerial,M
966971,28,executive/managerial,M
966987,32,executive/managerial,M
966989,8,K-12 student,M
966991,34,college/grad student,M
9670,25,artist,M
967002,31,sales/marketing,F
967020,51,self-employed,F
967031,34,executive/managerial,M
96705,33,scientist,F
967052,30,college/grad student,F
967054,26,executive/managerial,M
967062,29,sales/marketing,M
967075,38,other or not specified,M
967087,44,executive/managerial,M
96709,34,executive/managerial,M
967091,28,scientist,M
967097,21,sales/marketing,M
9671,31,college/grad student,M
967103,26,K-12 student,M
967107,35,other or not specified,M
967118,29,self-employed,M
967124,31,college/grad student,M
967129,25,academic/educator,F
967132,31,sales/marketing,M
967133,25,college/grad student,M
967136,34,other or not specified,F
967155,32,sales/marketing,M
967162,11,K-12 student,M
96717,51,homemaker,M
967172,29,college/grad student,M
967173,33,scientist,M
967181,26,scientist,M
967190,30,sales/marketing,M
967197,29,college/grad student,F
967213,18,sales/marketing,M
967222,34,sales/marketing,M
967225,25,college/grad student,M
967234,62,retired,F
967240,24,scientist,M
967263,30,self-employed,M
967264,26,executive/managerial,M
96727,68,academic/educator,F
967293,19,sales/marketing,M
967298,48,academic/educator,M
967299,29,scientist,F
967309,33,technician/engineer,M
96731,32,executive/managerial,M
967311,42,executive/managerial,M
967313,26,sales/marketing,M
967321,33,sales/marketing,M
967337,34,self-employed,M
967342,27,college/grad student,M
967352,31,sales/marketing,M
967355,29,college/grad student,M
967359,26,homemaker,F
967361,30,other or not specified,M
967376,32,college/grad student,F
96738,33,self-employed,M
967391,34,sales/marketing,M
967405,30,self-employed,M
967406,20,clerical/admin,M
967427,29,self-employed,M
96743,28,tradesman/craftsman,M
967430,33,K-12 student,M
967443,33,college/grad student,M
967447,19,sales/marketing,M
96745,31,college/grad student,M
967456,29,college/grad student,M
967470,32,self-employed,F
967475,16,K-12 student,M
967480,20,college/grad student,M
967490,30,executive/managerial,M
967493,34,college/grad student,M
967510,26,executive/managerial,M
967514,32,executive/managerial,M
967515,34,scientist,M
967516,27,self-employed,M
967529,29,scientist,M
967531,29,sales/marketing,M
967535,26,college/grad student,M
96754,29,executive/managerial,F
967541,28,self-employed,M
967549,25,college/grad student,F
967550,26,executive/managerial,M
967554,29,executive/managerial,M
967561,30,college/grad student,M
967568,28,scientist,M
967569,30,technician/engineer,M
967571,26,college/grad student,F
967577,29,sales/marketing,M
967585,32,college/grad student,M
967600,31,scientist,M
967602,28,college/grad student,M
967604,39,college/grad student,F
967613,25,college/grad student,M
967626,24,scientist,M
967628,28,executive/managerial,M
967642,27,artist,M
967643,29,scientist,M
967647,34,other or not specified,M
967656,32,college/grad student,M
967657,51,academic/educator,F
967658,19,sales/marketing,M
967669,34,executive/managerial,M
967671,28,executive/managerial,M
967681,26,sales/marketing,M
967684,26,scientist,M
967688,34,self-employed,M
96769,31,self-employed,M
96770,30,college/grad student,M
967705,27,college/grad student,M
967713,31,sales/marketing,M
967732,26,college/grad student,F
967744,29,college/grad student,M
967752,29,sales/marketing,M
967755,29,self-employed,F
967758,18,K-12 student,M
967766,26,doctor/health care,F
96780,36,clerical/admin,M
967803,29,college/grad student,M
967806,30,college/grad student,M
967808,30,clerical/admin,M
967809,29,scientist,M
967813,32,scientist,M
967814,34,executive/managerial,M
967820,28,college/grad student,F
967823,34,self-employed,M
967832,24,other or not specified,M
967833,28,artist,M
967836,33,scientist,M
967839,30,programmer,M
967847,34,executive/managerial,M
967852,34,K-12 student,M
967853,27,retired,F
967857,34,self-employed,M
967858,30,K-12 student,M
967859,29,academic/educator,M
96787,34,academic/educator,M
967886,22,scientist,M
967887,24,scientist,M
96789,29,other or not specified,M
967903,25,tradesman/craftsman,M
967905,32,scientist,M
967910,25,homemaker,M
967916,25,college/grad student,M
967918,33,college/grad student,M
967931,32,executive/managerial,M
967933,32,self-employed,M
967947,31,executive/managerial,M
96796,27,sales/marketing,M
967983,32,scientist,M
968,30,college/grad student,M
96800,30,sales/marketing,M
968001,33,executive/managerial,M
968009,18,sales/marketing,M
968013,36,clerical/admin,F
968016,28,technician/engineer,M
968061,11,scientist,M
968079,39,academic/educator,F
968094,32,scientist,M
968105,29,self-employed,M
968114,26,executive/managerial,M
968120,27,sales/marketing,M
968140,29,scientist,M
968146,33,scientist,M
96815,33,other or not specified,M
968150,45,sales/marketing,M
968162,25,homemaker,M
968172,25,executive/managerial,M
968188,31,executive/managerial,M
968191,27,college/grad student,M
968193,31,executive/managerial,M
968198,31,college/grad student,M
968205,29,executive/managerial,M
968206,33,scientist,M
968208,29,executive/managerial,M
968209,34,scientist,M
968210,26,scientist,M
968215,29,executive/managerial,F
968222,26,college/grad student,M
968233,26,academic/educator,M
968238,39,executive/managerial,M
968239,32,other or not specified,M
968244,30,scientist,M
968245,28,sales/marketing,M
968251,34,academic/educator,M
968252,33,scientist,F
968260,36,executive/managerial,M
968264,30,sales/marketing,M
968267,29,sales/marketing,F
968275,31,college/grad student,M
968278,32,executive/managerial,M
968293,39,tradesman/craftsman,M
968296,27,sales/marketing,M
968297,35,executive/managerial,M
968303,29,sales/marketing,M
968310,37,clerical/admin,M
968318,34,scientist,M
96832,28,college/grad student,M
968325,34,scientist,M
96833,28,scientist,M
968330,29,college/grad student,M
968339,33,self-employed,M
968342,47,executive/managerial,F
968350,36,scientist,M
968355,32,clerical/admin,M
96836,33,executive/managerial,M
968367,29,homemaker,M
968369,31,scientist,M
968372,32,scientist,M
968377,25,homemaker,F
968387,30,college/grad student,F
968397,29,college/grad student,M
96840,26,self-employed,M
968405,34,college/grad student,M
968414,33,college/grad student,M
96842,18,K-12 student,M
968421,42,college/grad student,M
968423,31,other or not specified,F
968427,77,retired,M
968433,26,college/grad student,M
96844,25,college/grad student,M
968441,26,college/grad student,M
968446,27,other or not specified,M
968453,26,technician/engineer,M
968454,31,college/grad student,M
968472,34,sales/marketing,F
968473,32,executive/managerial,M
968476,30,scientist,M
96849,28,scientist,M
968494,29,artist,M
968500,25,college/grad student,M
968505,26,executive/managerial,M
968509,18,sales/marketing,M
968528,25,scientist,M
968536,33,executive/managerial,M
968542,26,sales/marketing,M
968543,36,executive/managerial,M
968553,32,executive/managerial,M
968555,32,self-employed,M
968562,25,sales/marketing,M
968567,19,K-12 student,M
968575,34,college/grad student,M
968578,26,sales/marketing,M
968580,18,customer service,F
968586,33,sales/marketing,M
968594,34,technician/engineer,M
968600,29,other or not specified,M
968610,26,executive/managerial,M
968614,21,sales/marketing,M
968616,31,technician/engineer,M
968628,23,college/grad student,M
968633,26,scientist,M
968634,25,executive/managerial,M
968637,26,self-employed,F
968641,34,executive/managerial,M
968656,32,customer service,M
968657,24,other or not specified,M
968664,32,college/grad student,F
968671,32,college/grad student,M
968673,34,college/grad student,M
968675,28,scientist,M
968679,27,self-employed,M
968681,26,homemaker,M
968686,34,technician/engineer,M
968690,30,college/grad student,M
968707,25,other or not specified,F
968713,27,programmer,M
968716,28,college/grad student,M
968722,63,other or not specified,F
968727,30,clerical/admin,M
968730,32,doctor/health care,M
968731,27,executive/managerial,M
968738,33,college/grad student,F
968744,32,self-employed,M
968762,32,college/grad student,M
968763,27,executive/managerial,M
968778,34,scientist,M
968792,30,artist,M
968795,30,clerical/admin,F
968798,25,executive/managerial,M
968799,41,sales/marketing,M
9688,31,sales/marketing,M
968809,25,self-employed,F
96881,21,K-12 student,M
968823,26,scientist,M
968835,25,lawyer,M
968847,28,college/grad student,M
968853,34,executive/managerial,M
968860,32,executive/managerial,F
968862,27,sales/marketing,M
968864,31,college/grad student,M
968868,23,scientist,M
968883,29,tradesman/craftsman,M
968888,33,executive/managerial,M
968895,30,college/grad student,M
968902,31,college/grad student,M
968915,32,college/grad student,F
968922,29,sales/marketing,M
968927,19,sales/marketing,M
968930,27,college/grad student,M
968935,34,academic/educator,F
96895,32,college/grad student,M
968952,31,academic/educator,M
968958,27,college/grad student,M
968976,33,self-employed,M
968977,34,college/grad student,M
968981,33,college/grad student,F
968995,32,doctor/health care,M
968996,26,clerical/admin,M
96901,39,college/grad student,M
969014,29,college/grad student,M
969020,32,executive/managerial,M
969024,33,college/grad student,M
969028,32,K-12 student,M
969046,31,college/grad student,M
96905,30,self-employed,M
969056,26,sales/marketing,M
969058,29,scientist,M
969066,25,self-employed,M
969090,33,K-12 student,M
969093,30,college/grad student,M
96910,30,other or not specified,M
969108,34,scientist,M
969118,26,scientist,M
969126,34,college/grad student,M
969129,31,college/grad student,M
969135,28,sales/marketing,M
969144,34,college/grad student,F
969150,29,college/grad student,M
969160,26,clerical/admin,M
969180,33,sales/marketing,M
969184,48,executive/managerial,F
969193,31,executive/managerial,M
96920,44,executive/managerial,F
969213,32,other or not specified,M
969216,67,academic/educator,F
969220,33,college/grad student,M
969224,80,scientist,M
969242,28,self-employed,M
969251,26,technician/engineer,M
969267,28,self-employed,M
969269,40,scientist,F
969289,28,self-employed,M
969308,33,college/grad student,M
969321,28,college/grad student,M
969329,25,scientist,M
96933,31,sales/marketing,M
969330,30,sales/marketing,M
969346,32,artist,M
969352,31,college/grad student,M
969353,29,executive/managerial,M
969359,33,executive/managerial,M
969360,26,doctor/health care,M
969361,20,college/grad student,M
96937,29,self-employed,M
969372,37,sales/marketing,M
969387,27,scientist,M
969390,33,scientist,M
969413,27,tradesman/craftsman,M
969418,27,college/grad student,M
969451,31,other or not specified,M
969457,29,academic/educator,M
969459,29,scientist,M
96946,26,other or not specified,M
969463,30,college/grad student,M
969465,26,college/grad student,M
969466,30,programmer,M
96947,33,sales/marketing,M
969476,28,executive/managerial,M
969477,25,college/grad student,M
96948,37,writer,M
969491,18,scientist,M
96950,32,executive/managerial,M
969502,28,executive/managerial,F
969505,40,other or not specified,M
969506,34,technician/engineer,M
969515,34,executive/managerial,M
969516,25,executive/managerial,M
969526,44,executive/managerial,M
969527,32,executive/managerial,F
969529,25,executive/managerial,M
969532,30,sales/marketing,M
969534,18,sales/marketing,M
969546,25,executive/managerial,M
969557,27,executive/managerial,M
969566,27,college/grad student,M
969574,28,doctor/health care,F
969582,36,sales/marketing,M
969584,26,college/grad student,M
969586,34,college/grad student,M
969596,30,scientist,M
969600,34,executive/managerial,M
969601,22,other or not specified,M
969603,32,doctor/health care,M
969615,33,college/grad student,M
969617,33,college/grad student,M
969620,29,sales/marketing,M
969623,27,executive/managerial,M
969630,31,scientist,M
969634,67,retired,F
969636,30,college/grad student,M
969638,82,executive/managerial,M
969639,12,sales/marketing,M
96964,25,K-12 student,M
969640,77,executive/managerial,M
969644,25,scientist,M
96965,28,college/grad student,F
969653,28,tradesman/craftsman,M
969664,31,self-employed,M
96967,29,college/grad student,M
969680,28,self-employed,M
969690,28,other or not specified,M
969692,26,executive/managerial,M
969696,31,scientist,M
969702,27,college/grad student,M
96971,29,executive/managerial,M
969739,32,sales/marketing,M
96974,27,college/grad student,M
969740,29,other or not specified,M
969758,24,sales/marketing,M
969767,32,college/grad student,M
96977,28,other or not specified,M
969783,30,sales/marketing,M
969795,32,other or not specified,M
96981,29,college/grad student,F
969820,34,sales/marketing,M
969821,25,sales/marketing,M
969824,28,artist,M
969830,26,executive/managerial,M
969834,28,executive/managerial,M
969836,25,college/grad student,M
969842,32,self-employed,M
969858,31,executive/managerial,M
969868,22,retired,F
969872,27,college/grad student,M
969873,25,college/grad student,M
969877,18,K-12 student,M
969883,25,self-employed,F
969886,29,executive/managerial,M
969896,31,college/grad student,M
969902,27,executive/managerial,M
969909,27,college/grad student,M
969915,30,executive/managerial,M
96993,28,executive/managerial,M
969944,18,lawyer,M
969949,29,sales/marketing,M
96995,26,K-12 student,M
969952,44,executive/managerial,M
969959,32,executive/managerial,M
969968,28,college/grad student,M
969980,34,self-employed,M
969989,27,executive/managerial,M
969996,35,technician/engineer,M
969999,27,college/grad student,M
970000,28,other or not specified,M
970024,26,scientist,M
970027,33,executive/managerial,M
970031,32,other or not specified,M
970045,14,K-12 student,M
970057,29,college/grad student,M
970058,58,sales/marketing,F
970067,32,scientist,F
970069,29,sales/marketing,M
970078,29,programmer,M
970101,25,unemployed,F
970115,34,college/grad student,M
970119,34,retired,F
970137,29,college/grad student,M
970139,13,K-12 student,M
970145,28,executive/managerial,F
970148,32,sales/marketing,M
970149,28,college/grad student,M
970150,25,college/grad student,M
970158,88,retired,F
970165,27,scientist,F
970169,26,sales/marketing,M
970175,34,executive/managerial,M
970199,31,sales/marketing,M
970200,21,scientist,M
97022,26,executive/managerial,M
970229,33,executive/managerial,M
970236,30,artist,M
970250,18,K-12 student,F
970255,34,scientist,M
970259,36,self-employed,M
97026,26,scientist,M
970260,29,scientist,M
970269,31,other or not specified,M
97027,23,self-employed,M
970272,27,college/grad student,M
970279,31,sales/marketing,M
970280,28,college/grad student,M
970291,34,executive/managerial,M
970295,27,academic/educator,M
970296,34,college/grad student,F
9703,28,executive/managerial,M
970304,28,artist,M
970320,28,scientist,M
970321,25,executive/managerial,M
970322,31,executive/managerial,M
970332,27,academic/educator,F
970341,26,executive/managerial,M
970349,30,academic/educator,M
970352,34,K-12 student,M
970355,27,academic/educator,F
970356,34,executive/managerial,M
970366,31,college/grad student,M
970372,25,college/grad student,M
97038,32,scientist,M
97039,29,sales/marketing,M
970393,26,lawyer,M
970397,27,K-12 student,M
9704,34,college/grad student,F
970415,29,executive/managerial,M
970420,33,college/grad student,M
970421,29,sales/marketing,M
970425,25,homemaker,M
970429,32,executive/managerial,M
970436,27,executive/managerial,M
970437,23,sales/marketing,M
970446,25,executive/managerial,M
97045,29,college/grad student,M
970458,28,other or not specified,M
970473,31,executive/managerial,M
970478,29,doctor/health care,M
970485,33,executive/managerial,M
970489,31,academic/educator,F
970498,28,K-12 student,M
970501,25,sales/marketing,M
970512,34,self-employed,M
970520,29,college/grad student,M
970530,28,academic/educator,F
970536,33,executive/managerial,M
970540,21,K-12 student,M
97057,31,self-employed,F
970573,27,college/grad student,M
970601,28,scientist,M
970621,25,homemaker,M
970631,26,sales/marketing,M
970639,27,executive/managerial,M
970640,28,other or not specified,F
970654,26,college/grad student,M
97066,25,sales/marketing,M
970664,33,executive/managerial,F
970668,31,executive/managerial,M
970675,28,sales/marketing,F
97068,31,academic/educator,M
970698,39,executive/managerial,F
970699,50,executive/managerial,F
970703,28,college/grad student,M
970716,26,scientist,M
970739,25,executive/managerial,M
970743,31,self-employed,M
970746,21,college/grad student,M
970750,27,other or not specified,F
970761,34,executive/managerial,M
970779,32,scientist,M
970786,29,scientist,M
970808,25,self-employed,M
97081,30,self-employed,M
970816,26,college/grad student,M
970822,29,college/grad student,M
970828,27,sales/marketing,M
970832,70,retired,F
970837,30,clerical/admin,M
970840,25,college/grad student,F
970848,33,executive/managerial,M
970851,25,college/grad student,M
970866,31,other or not specified,M
970869,19,scientist,M
970872,25,college/grad student,F
970875,32,artist,M
970881,26,executive/managerial,M
970883,32,college/grad student,F
970891,32,other or not specified,M
970894,25,self-employed,M
970908,34,clerical/admin,M
970912,21,sales/marketing,M
970913,29,scientist,F
970921,26,college/grad student,M
970958,31,college/grad student,M
970959,21,scientist,M
97096,28,executive/managerial,M
970966,29,college/grad student,M
970971,32,executive/managerial,M
970979,31,scientist,M
970980,18,artist,M
971005,33,scientist,M
971020,34,sales/marketing,M
971023,25,executive/managerial,M
971024,28,college/grad student,M
971029,32,college/grad student,M
971038,27,executive/managerial,M
971040,21,scientist,M
971041,25,other or not specified,M
971044,26,scientist,M
971048,41,clerical/admin,M
971056,25,programmer,M
